filename,class
indoorCVPR_09/Images/meeting_room/n457005.jpg,meeting_room
indoorCVPR_09/Images/laboratorywet/Ion_Chromatography.jpg,laboratorywet
indoorCVPR_09/Images/videostore/videoteca_04_11_flickr.jpg,videostore
indoorCVPR_09/Images/jewelleryshop/05.jpg,jewelleryshop
indoorCVPR_09/Images/florist/r0.jpg,florist
indoorCVPR_09/Images/nursery/600_nontoxic_nursery_crib.jpg,nursery
indoorCVPR_09/Images/garage/mso1012_BackWall_bef_w609.jpg,garage
indoorCVPR_09/Images/bar/bar_0101.jpg,bar
indoorCVPR_09/Images/bathroom/ta_99_2_0319_02_l.jpg,bathroom
indoorCVPR_09/Images/laundromat/lavanderia_41_07_flickr.jpg,laundromat
indoorCVPR_09/Images/museum/museo_54_09_flickr.jpg,museum
indoorCVPR_09/Images/jewelleryshop/jewelrystore002_20_.jpg,jewelleryshop
indoorCVPR_09/Images/trainstation/gare_152_14_flickr.jpg,trainstation
indoorCVPR_09/Images/bathroom/bath288.jpg,bathroom
indoorCVPR_09/Images/closet/closet_rack.jpg,closet
indoorCVPR_09/Images/children_room/playroom_decorating_ideas_239_51_.jpg,children_room
indoorCVPR_09/Images/grocerystore/supermarket_fluores.jpg,grocerystore
indoorCVPR_09/Images/stairscase/N190086.jpg,stairscase
indoorCVPR_09/Images/museum/museum_46_08_altavista.jpg,museum
indoorCVPR_09/Images/greenhouse/url.jpg,greenhouse
indoorCVPR_09/Images/studiomusic/int773.jpg,studiomusic
indoorCVPR_09/Images/laundromat/image_preview.jpg,laundromat
indoorCVPR_09/Images/warehouse/warehouse_0120.jpg,warehouse
indoorCVPR_09/Images/closet/closet33.jpg,closet
indoorCVPR_09/Images/inside_bus/inside_bus_090.jpg,inside_bus
indoorCVPR_09/Images/videostore/videoclub_10_22_flickr.jpg,videostore
indoorCVPR_09/Images/closet/MasterSuiteLaminateWIBR.jpg,closet
indoorCVPR_09/Images/clothingstore/Bookstore2.jpg,clothingstore
indoorCVPR_09/Images/inside_bus/inside_bus_101.jpg,inside_bus
indoorCVPR_09/Images/meeting_room/int283.jpg,meeting_room
indoorCVPR_09/Images/office/or_02_05_0479_11_l.jpg,office
indoorCVPR_09/Images/poolinside/room239.jpg,poolinside
indoorCVPR_09/Images/stairscase/N05m.jpg,stairscase
indoorCVPR_09/Images/dentaloffice/dentista_128_16_flickr.jpg,dentaloffice
indoorCVPR_09/Images/elevator/elevator_google_0085.jpg,elevator
indoorCVPR_09/Images/casino/casino_0256.jpg,casino
indoorCVPR_09/Images/children_room/pippins_main_play_room_28_.jpg,children_room
indoorCVPR_09/Images/office/neutbbl.t.jpg,office
indoorCVPR_09/Images/greenhouse/greenhouse2yy1.jpg,greenhouse
indoorCVPR_09/Images/subway/subway_0342.jpg,subway
indoorCVPR_09/Images/stairscase/N457087.jpg,stairscase
indoorCVPR_09/Images/warehouse/warehouse_0038.jpg,warehouse
indoorCVPR_09/Images/concert_hall/concert_theater_photo01.jpg,concert_hall
indoorCVPR_09/Images/gameroom/sala_de_juegos_16_19_altavista.jpg,gameroom
indoorCVPR_09/Images/cloister/01Claustro.jpg,cloister
indoorCVPR_09/Images/bedroom/bedroom18.jpg,bedroom
indoorCVPR_09/Images/artstudio/art_painting_studio_43_06_altavista.jpg,artstudio
indoorCVPR_09/Images/videostore/videoclub_34_03_altavista.jpg,videostore
indoorCVPR_09/Images/deli/deli_11_04_yahoo.jpg,deli
indoorCVPR_09/Images/bowling/bowling_0134.jpg,bowling
indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0003.jpg,restaurant_kitchen
indoorCVPR_09/Images/bakery/boulangerie_14_21_yahoo.jpg,bakery
indoorCVPR_09/Images/bedroom/indoor_0323.jpg,bedroom
indoorCVPR_09/Images/concert_hall/grieghalle05.jpg,concert_hall
indoorCVPR_09/Images/dining_room/dining008.jpg,dining_room
indoorCVPR_09/Images/gameroom/LV_04_01_0004_22_l.jpg,gameroom
indoorCVPR_09/Images/gameroom/gameroom2.jpg,gameroom
indoorCVPR_09/Images/tv_studio/tv_studio_19_02_altavista.jpg,tv_studio
indoorCVPR_09/Images/inside_subway/inside_subway_0208.jpg,inside_subway
indoorCVPR_09/Images/subway/subway_0315.jpg,subway
indoorCVPR_09/Images/winecellar/wine_cellar_36_17_altavista.jpg,winecellar
indoorCVPR_09/Images/elevator/elevator_google_0078.jpg,elevator
indoorCVPR_09/Images/winecellar/wine_cellar_47_08_altavista.jpg,winecellar
indoorCVPR_09/Images/children_room/playroom16_58_.jpg,children_room
indoorCVPR_09/Images/office/n457024.jpg,office
indoorCVPR_09/Images/cloister/VeniceSantApolloniaCloister.jpg,cloister
indoorCVPR_09/Images/laundromat/lavanderia_39_02_flickr.jpg,laundromat
indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0100.jpg,restaurant_kitchen
indoorCVPR_09/Images/studiomusic/clients_forge2.jpg,studiomusic
indoorCVPR_09/Images/auditorium/auditorium_17_1__42.jpg,auditorium
indoorCVPR_09/Images/computerroom/IMG_0595.jpg,computerroom
indoorCVPR_09/Images/videostore/onyeze.jpg,videostore
indoorCVPR_09/Images/children_room/skd_photo_playroom_69_.jpg,children_room
indoorCVPR_09/Images/inside_bus/inside_bus_067.jpg,inside_bus
indoorCVPR_09/Images/lobby/lobby1332.jpg,lobby
indoorCVPR_09/Images/gameroom/gameroom789.jpg,gameroom
indoorCVPR_09/Images/bathroom/IMG_1701.jpg,bathroom
indoorCVPR_09/Images/bedroom/at_01_5a_1420_19_l.jpg,bedroom
indoorCVPR_09/Images/laboratorywet/wet_lab_09_01_altavista.jpg,laboratorywet
indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0059.jpg,restaurant_kitchen
indoorCVPR_09/Images/studiomusic/p_14_Music_studio.jpg,studiomusic
indoorCVPR_09/Images/toystore/245006402_b27063dfcd.jpg,toystore
indoorCVPR_09/Images/clothingstore/mg004.jpg,clothingstore
indoorCVPR_09/Images/dentaloffice/dentaloffice04.jpg,dentaloffice
indoorCVPR_09/Images/dining_room/d15b.jpg,dining_room
indoorCVPR_09/Images/jewelleryshop/532g.jpg,jewelleryshop
indoorCVPR_09/Images/toystore/PICT0009.jpg,toystore
indoorCVPR_09/Images/mall/mall24.jpg,mall
indoorCVPR_09/Images/kitchen/room14.jpg,kitchen
indoorCVPR_09/Images/videostore/picvideostore.jpg,videostore
indoorCVPR_09/Images/children_room/playroom4500_64_.jpg,children_room
indoorCVPR_09/Images/classroom/Pinas.jpg,classroom
indoorCVPR_09/Images/airport_inside/airport_inside_0120.jpg,airport_inside
indoorCVPR_09/Images/winecellar/cave_champagne_04_15_altavista.jpg,winecellar
indoorCVPR_09/Images/gameroom/sala_de_juegos_17_13_altavista.jpg,gameroom
indoorCVPR_09/Images/auditorium/anderson_1__88.jpg,auditorium
indoorCVPR_09/Images/lobby/lobby_reception_1.jpg,lobby
indoorCVPR_09/Images/office/tuscan_home_office500A.jpg,office
indoorCVPR_09/Images/bowling/bowling_0125.jpg,bowling
indoorCVPR_09/Images/trainstation/gare_41_15_flickr.jpg,trainstation
indoorCVPR_09/Images/artstudio/painters_studio_29_02_altavista.jpg,artstudio
indoorCVPR_09/Images/bathroom/bath287.jpg,bathroom
indoorCVPR_09/Images/closet/closet_design_lg_gif.jpg,closet
indoorCVPR_09/Images/prisoncell/JAIL4.jpg,prisoncell
indoorCVPR_09/Images/auditorium/img_1211445319655_1__150.jpg,auditorium
indoorCVPR_09/Images/cloister/en_el_claustro.jpg,cloister
indoorCVPR_09/Images/garage/truckgarage.jpg,garage
indoorCVPR_09/Images/livingroom/l13.jpg,livingroom
indoorCVPR_09/Images/lobby/SD_00_01_51255_17_l.jpg,lobby
indoorCVPR_09/Images/restaurant/restaurant_51_20_altavista.jpg,restaurant
indoorCVPR_09/Images/pantry/closetstoragekitchen.jpg,pantry
indoorCVPR_09/Images/operating_room/surgery_room_03_06_altavista.jpg,operating_room
indoorCVPR_09/Images/lobby/lobby03.jpg,lobby
indoorCVPR_09/Images/restaurant/restaurant_20_06_altavista.jpg,restaurant
indoorCVPR_09/Images/pantry/despensa_32_20_flickr.jpg,pantry
indoorCVPR_09/Images/grocerystore/shop15.jpg,grocerystore
indoorCVPR_09/Images/poolinside/17429_1_Pool7Inside.jpg,poolinside
indoorCVPR_09/Images/prisoncell/610x.jpg,prisoncell
indoorCVPR_09/Images/nursery/babyroom_1.jpg,nursery
indoorCVPR_09/Images/subway/subway_0356.jpg,subway
indoorCVPR_09/Images/videostore/610x.jpg,videostore
indoorCVPR_09/Images/gameroom/int511.jpg,gameroom
indoorCVPR_09/Images/warehouse/warehouse_0378.jpg,warehouse
indoorCVPR_09/Images/gameroom/salle_de_jeux_08_14_altavista.jpg,gameroom
indoorCVPR_09/Images/lobby/Foyer_Lobby.jpg,lobby
indoorCVPR_09/Images/church_inside/church234567.jpg,church_inside
indoorCVPR_09/Images/bar/bar_0156.jpg,bar
indoorCVPR_09/Images/grocerystore/supermercato_fs.jpg,grocerystore
indoorCVPR_09/Images/shoeshop/zapateria_01_16_flickr.jpg,shoeshop
indoorCVPR_09/Images/auditorium/auditorium098_105.jpg,auditorium
indoorCVPR_09/Images/grocerystore/IMG_4862BeerinNewHampshire.jpg,grocerystore
indoorCVPR_09/Images/mall/Buenos_Aires_shopping_center_2_.jpg,mall
indoorCVPR_09/Images/office/despacho2_400.jpg,office
indoorCVPR_09/Images/computerroom/computadores.jpg,computerroom
indoorCVPR_09/Images/greenhouse/greenhouse2123.jpg,greenhouse
indoorCVPR_09/Images/museum/museum_137_18_flickr.jpg,museum
indoorCVPR_09/Images/bar/bar_0166.jpg,bar
indoorCVPR_09/Images/church_inside/1347447925_425d67a816.jpg,church_inside
indoorCVPR_09/Images/library/library01.jpg,library
indoorCVPR_09/Images/garage/ihs_house_garage_inside.jpg,garage
indoorCVPR_09/Images/warehouse/warehouse_0036.jpg,warehouse
indoorCVPR_09/Images/dentaloffice/dental_office_49_11_altavista.jpg,dentaloffice
indoorCVPR_09/Images/jewelleryshop/1202199587interior.jpg,jewelleryshop
indoorCVPR_09/Images/children_room/VA_03_00_0003_44_l.jpg,children_room
indoorCVPR_09/Images/restaurant/restaurant_05_20_altavista.jpg,restaurant
indoorCVPR_09/Images/auditorium/g_5eauditorium_1__147.jpg,auditorium
indoorCVPR_09/Images/dining_room/room272.jpg,dining_room
indoorCVPR_09/Images/garage/Garage_rollup_open_1_262135554_std.jpg,garage
indoorCVPR_09/Images/dining_room/dining011.jpg,dining_room
indoorCVPR_09/Images/nursery/amys_baby_room_lg.jpg,nursery
indoorCVPR_09/Images/artstudio/int12.jpg,artstudio
indoorCVPR_09/Images/subway/subway_0474.jpg,subway
indoorCVPR_09/Images/dining_room/n457043.jpg,dining_room
indoorCVPR_09/Images/buffet/buffet648.jpg,buffet
indoorCVPR_09/Images/locker_room/locker_room_google_0166.jpg,locker_room
indoorCVPR_09/Images/toystore/Spielzeug_84_23_flickr.jpg,toystore
indoorCVPR_09/Images/closet/MasterSuiteWI.jpg,closet
indoorCVPR_09/Images/buffet/food_table03.jpg,buffet
indoorCVPR_09/Images/gameroom/gameroom_web.jpg,gameroom
indoorCVPR_09/Images/corridor/p1010068_c.jpg,corridor
indoorCVPR_09/Images/auditorium/facility_rentals_auditorium_1__146.jpg,auditorium
indoorCVPR_09/Images/greenhouse/DSCF0009.jpg,greenhouse
indoorCVPR_09/Images/shoeshop/f339.jpg,shoeshop
indoorCVPR_09/Images/airport_inside/airport_inside_0323.jpg,airport_inside
indoorCVPR_09/Images/shoeshop/shoes_shop_01_20_altavista.jpg,shoeshop
indoorCVPR_09/Images/studiomusic/clients_forge1.jpg,studiomusic
indoorCVPR_09/Images/winecellar/wine_cellar_09_18_altavista.jpg,winecellar
indoorCVPR_09/Images/computerroom/salle_info.jpg,computerroom
indoorCVPR_09/Images/prisoncell/todd_232087_14.jpg,prisoncell
indoorCVPR_09/Images/restaurant/restaurant_20_18_altavista.jpg,restaurant
indoorCVPR_09/Images/auditorium/auditorium712_38.jpg,auditorium
indoorCVPR_09/Images/kindergarden/DSC000572.jpg,kindergarden
indoorCVPR_09/Images/poolinside/piscina_cubierta_03_12_altavista.jpg,poolinside
indoorCVPR_09/Images/videostore/DVD3268.jpg,videostore
indoorCVPR_09/Images/gameroom/sala_de_juegos_13_14_altavista.jpg,gameroom
indoorCVPR_09/Images/garage/mso1004_StuffOnWalls_aft1_w609.jpg,garage
indoorCVPR_09/Images/laboratorywet/laboratorio_quimica_01_18_altavista.jpg,laboratorywet
indoorCVPR_09/Images/winecellar/wine_cellar_47_19_altavista.jpg,winecellar
indoorCVPR_09/Images/children_room/LV_98_3_7013_14_l.jpg,children_room
indoorCVPR_09/Images/bakery/boulangerie_38_18_altavista.jpg,bakery
indoorCVPR_09/Images/greenhouse/BA_Greenhouse.jpg,greenhouse
indoorCVPR_09/Images/prisoncell/JailCell1950.jpg,prisoncell
indoorCVPR_09/Images/grocerystore/caraman_supermarche_90d5b.jpg,grocerystore
indoorCVPR_09/Images/artstudio/art_painting_studio_43_20_altavista.jpg,artstudio
indoorCVPR_09/Images/toystore/toys_store_36_07_altavista.jpg,toystore
indoorCVPR_09/Images/videostore/videoclub_30_06_altavista.jpg,videostore
indoorCVPR_09/Images/fastfood_restaurant/Blimpie21.jpg,fastfood_restaurant
indoorCVPR_09/Images/hospitalroom/hospital_room_07_16_altavista.jpg,hospitalroom
indoorCVPR_09/Images/kindergarden/Classroom566.jpg,kindergarden
indoorCVPR_09/Images/buffet/fffffda05b0b.jpg,buffet
indoorCVPR_09/Images/inside_subway/inside_subway_0183.jpg,inside_subway
indoorCVPR_09/Images/nursery/kimberly_grant.jpg,nursery
indoorCVPR_09/Images/kitchen/room40.jpg,kitchen
indoorCVPR_09/Images/bakery/panetteria_10_10_altavista.jpg,bakery
indoorCVPR_09/Images/inside_bus/inside_bus_070.jpg,inside_bus
indoorCVPR_09/Images/children_room/playroom_000_66_.jpg,children_room
indoorCVPR_09/Images/hairsalon/fdc_2701_1.jpg,hairsalon
indoorCVPR_09/Images/videostore/videoteca_05_12_flickr.jpg,videostore
indoorCVPR_09/Images/kindergarden/Classroom_109.jpg,kindergarden
indoorCVPR_09/Images/laundromat/laundry_room_area.jpg,laundromat
indoorCVPR_09/Images/bowling/bowling_0036.jpg,bowling
indoorCVPR_09/Images/buffet/buffet87.jpg,buffet
indoorCVPR_09/Images/church_inside/144952333.jpg,church_inside
indoorCVPR_09/Images/classroom/class_room_2.jpg,classroom
indoorCVPR_09/Images/bakery/panetteria_01_01_altavista.jpg,bakery
indoorCVPR_09/Images/gym/VAVORITE_GYM_SHOT_DIGITAL.jpg,gym
indoorCVPR_09/Images/concert_hall/concert2.jpg,concert_hall
indoorCVPR_09/Images/kindergarden/classA01.jpg,kindergarden
indoorCVPR_09/Images/livingroom/familyroom97.jpg,livingroom
indoorCVPR_09/Images/fastfood_restaurant/149212593_1abe45be1e.jpg,fastfood_restaurant
indoorCVPR_09/Images/bathroom/indoor_0197.jpg,bathroom
indoorCVPR_09/Images/lobby/egypt005.jpg,lobby
indoorCVPR_09/Images/bowling/bowling_0029.jpg,bowling
indoorCVPR_09/Images/lobby/lobby31.jpg,lobby
indoorCVPR_09/Images/pantry/White_WI_Pantry_woDining_Rm.jpg,pantry
indoorCVPR_09/Images/garage/Garage7654.jpg,garage
indoorCVPR_09/Images/warehouse/warehouse_0216.jpg,warehouse
indoorCVPR_09/Images/concert_hall/19052005180320_6.jpg,concert_hall
indoorCVPR_09/Images/winecellar/bodega_38_21_yahoo.jpg,winecellar
indoorCVPR_09/Images/museum/museo_43_04_flickr.jpg,museum
indoorCVPR_09/Images/kindergarden/Preschool_Place_Market.jpg,kindergarden
indoorCVPR_09/Images/garage/GarageInside.jpg,garage
indoorCVPR_09/Images/lobby/16.jpg,lobby
indoorCVPR_09/Images/inside_bus/inside_bus_071.jpg,inside_bus
indoorCVPR_09/Images/meeting_room/conf08.jpg,meeting_room
indoorCVPR_09/Images/children_room/girlsplayroom_18_.jpg,children_room
indoorCVPR_09/Images/casino/casino_0041.jpg,casino
indoorCVPR_09/Images/jewelleryshop/170208.jpg,jewelleryshop
indoorCVPR_09/Images/restaurant/bistro_43_06_altavista.jpg,restaurant
indoorCVPR_09/Images/videostore/video_store_05_01_altavista.jpg,videostore
indoorCVPR_09/Images/corridor/p1010076_c.jpg,corridor
indoorCVPR_09/Images/greenhouse/_7CCDF0C3_D08A_420C_8275_8544C0A84D0C_19112003_002.jpg,greenhouse
indoorCVPR_09/Images/operating_room/surgery_room_06_04_altavista.jpg,operating_room
indoorCVPR_09/Images/poolinside/pool_inside_16_02_altavista.jpg,poolinside
indoorCVPR_09/Images/trainstation/train_station_11_18_altavista.jpg,trainstation
indoorCVPR_09/Images/office/water_office.jpg,office
indoorCVPR_09/Images/stairscase/stairs07.jpg,stairscase
indoorCVPR_09/Images/bakery/bakery_23_13_yahoo.jpg,bakery
indoorCVPR_09/Images/tv_studio/estudio_rbs_tv_bage_44_.jpg,tv_studio
indoorCVPR_09/Images/toystore/toys_store_14_15_altavista.jpg,toystore
indoorCVPR_09/Images/trainstation/gare_97_15_flickr.jpg,trainstation
indoorCVPR_09/Images/buffet/buffet_food.jpg,buffet
indoorCVPR_09/Images/grocerystore/veg_isle1.jpg,grocerystore
indoorCVPR_09/Images/laundromat/PO_06_03_3000_81_l.jpg,laundromat
indoorCVPR_09/Images/elevator/elevator_google_0074.jpg,elevator
indoorCVPR_09/Images/mall/ins47.jpg,mall
indoorCVPR_09/Images/hairsalon/ricardo_maggiore_salon.jpg,hairsalon
indoorCVPR_09/Images/subway/subway_0259.jpg,subway
indoorCVPR_09/Images/trainstation/gare_67_13_flickr.jpg,trainstation
indoorCVPR_09/Images/grocerystore/integral_color4_detail.jpg,grocerystore
indoorCVPR_09/Images/dining_room/n15m.jpg,dining_room
indoorCVPR_09/Images/office/interior004.jpg,office
indoorCVPR_09/Images/hairsalon/salon_coiffure_ca.jpg,hairsalon
indoorCVPR_09/Images/meeting_room/conf20.jpg,meeting_room
indoorCVPR_09/Images/deli/deli_08_18_yahoo.jpg,deli
indoorCVPR_09/Images/bedroom/int139.jpg,bedroom
indoorCVPR_09/Images/restaurant/restaurante_40_11_altavista.jpg,restaurant
indoorCVPR_09/Images/bowling/bowling_0035.jpg,bowling
indoorCVPR_09/Images/operating_room/operating_room_04_19_altavista.jpg,operating_room
indoorCVPR_09/Images/pantry/despensa_99_09_flickr.jpg,pantry
indoorCVPR_09/Images/casino/casino_0077.jpg,casino
indoorCVPR_09/Images/tv_studio/estudio028_86_.jpg,tv_studio
indoorCVPR_09/Images/cloister/Graus_Claustro.jpg,cloister
indoorCVPR_09/Images/videostore/videoclub_03_23_flickr.jpg,videostore
indoorCVPR_09/Images/bedroom/IMG_9816.jpg,bedroom
indoorCVPR_09/Images/jewelleryshop/shopinterior.jpg,jewelleryshop
indoorCVPR_09/Images/hospitalroom/UGHHPD010.jpg,hospitalroom
indoorCVPR_09/Images/dining_room/dining2.jpg,dining_room
indoorCVPR_09/Images/poolinside/schwimmbad003.jpg,poolinside
indoorCVPR_09/Images/bar/bar_0435.jpg,bar
indoorCVPR_09/Images/inside_subway/inside_subway_0171.jpg,inside_subway
indoorCVPR_09/Images/subway/subway_0460.jpg,subway
indoorCVPR_09/Images/videostore/videoclub_04_19_flickr.jpg,videostore
indoorCVPR_09/Images/closet/8c.jpg,closet
indoorCVPR_09/Images/prisoncell/jail_cell22.jpg,prisoncell
indoorCVPR_09/Images/warehouse/warehouse_0333.jpg,warehouse
indoorCVPR_09/Images/bar/bar_0376.jpg,bar
indoorCVPR_09/Images/concert_hall/GTPR_DiGiCo_VAC_04_LR.jpg,concert_hall
indoorCVPR_09/Images/casino/casino_0236.jpg,casino
indoorCVPR_09/Images/warehouse/warehouse_0154.jpg,warehouse
indoorCVPR_09/Images/dining_room/d3.jpg,dining_room
indoorCVPR_09/Images/gameroom/gameroom_pocket.jpg,gameroom
indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0010.jpg,restaurant_kitchen
indoorCVPR_09/Images/waitingroom/Bistro_3_BMP.jpg,waitingroom
indoorCVPR_09/Images/dentaloffice/dentaire_11_13_flickr.jpg,dentaloffice
indoorCVPR_09/Images/poolinside/0310_piscines_9.jpg,poolinside
indoorCVPR_09/Images/classroom/sdeclasse2.jpg,classroom
indoorCVPR_09/Images/fastfood_restaurant/chip2.jpg,fastfood_restaurant
indoorCVPR_09/Images/florist/floreria_08_08_flickr.jpg,florist
indoorCVPR_09/Images/casino/casino_0232.jpg,casino
indoorCVPR_09/Images/toystore/jugueteria_04_03_flickr.jpg,toystore
indoorCVPR_09/Images/casino/casino_0018.jpg,casino
indoorCVPR_09/Images/bookstore/Librairie_48_13_altavista.jpg,bookstore
indoorCVPR_09/Images/greenhouse/invernadero_flores2.jpg,greenhouse
indoorCVPR_09/Images/hairsalon/1871389960_44f51e02e4.jpg,hairsalon
indoorCVPR_09/Images/kindergarden/pre2.jpg,kindergarden
indoorCVPR_09/Images/mall/3163.jpg,mall
indoorCVPR_09/Images/artstudio/artist_studio_24_05_altavista.jpg,artstudio
indoorCVPR_09/Images/office/int85.jpg,office
indoorCVPR_09/Images/bathroom/indoor_0187.jpg,bathroom
indoorCVPR_09/Images/waitingroom/WebsiteWaitingRoom.jpg,waitingroom
indoorCVPR_09/Images/corridor/pasillo33_c.jpg,corridor
indoorCVPR_09/Images/locker_room/locker_room_google_0031.jpg,locker_room
indoorCVPR_09/Images/kitchen/kitchen037.jpg,kitchen
indoorCVPR_09/Images/studiomusic/int806.jpg,studiomusic
indoorCVPR_09/Images/bowling/bowling_0183.jpg,bowling
indoorCVPR_09/Images/trainstation/gare_03_09_altavista.jpg,trainstation
indoorCVPR_09/Images/winecellar/wine_cellar_17_19_altavista.jpg,winecellar
indoorCVPR_09/Images/office/o3.jpg,office
indoorCVPR_09/Images/locker_room/locker_room_google_0227.jpg,locker_room
indoorCVPR_09/Images/corridor/p1010069_c.jpg,corridor
indoorCVPR_09/Images/deli/deli_47_17_flickr.jpg,deli
indoorCVPR_09/Images/poolinside/69214_1.jpg,poolinside
indoorCVPR_09/Images/mall/mbk_center.jpg,mall
indoorCVPR_09/Images/bookstore/bookstore_41_04_altavista.jpg,bookstore
indoorCVPR_09/Images/computerroom/Salle_Informatique_Bellavista_060831_2_1.jpg,computerroom
indoorCVPR_09/Images/trainstation/gare_87_18_flickr.jpg,trainstation
indoorCVPR_09/Images/gym/gimnasio_02_04_altavista.jpg,gym
indoorCVPR_09/Images/artstudio/art_painting_studio_01_10_altavista.jpg,artstudio
indoorCVPR_09/Images/casino/casino_0265.jpg,casino
indoorCVPR_09/Images/dentaloffice/dental_office_46_03_altavista.jpg,dentaloffice
indoorCVPR_09/Images/grocerystore/shop14.jpg,grocerystore
indoorCVPR_09/Images/corridor/p1010072_c.jpg,corridor
indoorCVPR_09/Images/bakery/144215_Delicious_bakery_0.jpg,bakery
indoorCVPR_09/Images/jewelleryshop/jewelry_store_case_1_9_21_.jpg,jewelleryshop
indoorCVPR_09/Images/locker_room/locker_room_google_0242.jpg,locker_room
indoorCVPR_09/Images/studiomusic/fqtr_estudio.jpg,studiomusic
indoorCVPR_09/Images/bowling/bowling_0087.jpg,bowling
indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0106.jpg,restaurant_kitchen
indoorCVPR_09/Images/clothingstore/Lacys_4.jpg,clothingstore
indoorCVPR_09/Images/auditorium/d38_img_1758_1__145.jpg,auditorium
indoorCVPR_09/Images/fastfood_restaurant/dining_room.jpg,fastfood_restaurant
indoorCVPR_09/Images/gym/MSAC_Gym_20061515.jpg,gym
indoorCVPR_09/Images/nursery/nursery1.jpg,nursery
indoorCVPR_09/Images/winecellar/Restaurant_Wine_Cellar_larg.jpg,winecellar
indoorCVPR_09/Images/meeting_room/conference_room4.jpg,meeting_room
indoorCVPR_09/Images/casino/casino_0157.jpg,casino
indoorCVPR_09/Images/library/store.jpg,library
indoorCVPR_09/Images/library/association_bibliotheque.jpg,library
indoorCVPR_09/Images/gym/gimnasio_40_24_flickr.jpg,gym
indoorCVPR_09/Images/casino/casino_0455.jpg,casino
indoorCVPR_09/Images/hospitalroom/HospitalRoom.jpg,hospitalroom
indoorCVPR_09/Images/nursery/baba7.jpg,nursery
indoorCVPR_09/Images/children_room/AT_99_1_7839_22_l.jpg,children_room
indoorCVPR_09/Images/toystore/speelgoed_54_22_flickr.jpg,toystore
indoorCVPR_09/Images/lobby/erasme_acceuil.jpg,lobby
indoorCVPR_09/Images/church_inside/3810071_l.jpg,church_inside
indoorCVPR_09/Images/elevator/elevator_google_0045.jpg,elevator
indoorCVPR_09/Images/meeting_room/conference_room_600.jpg,meeting_room
indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0094.jpg,restaurant_kitchen
indoorCVPR_09/Images/bakery/new_bakery_33_09_altavista.jpg,bakery
indoorCVPR_09/Images/florist/floreria_05_07_flickr.jpg,florist
indoorCVPR_09/Images/hairsalon/onglet_salon_d_application_paragraphe_coiffure.jpg,hairsalon
indoorCVPR_09/Images/movietheater/movietheater_google_0035.jpg,movietheater
indoorCVPR_09/Images/museum/museum_127_04_flickr.jpg,museum
indoorCVPR_09/Images/office/office17.jpg,office
indoorCVPR_09/Images/bowling/bowling_0111.jpg,bowling
indoorCVPR_09/Images/gym/HO_00_02_5304_28A_l.jpg,gym
indoorCVPR_09/Images/closet/closet12345.jpg,closet
indoorCVPR_09/Images/children_room/hiemstra_011_19_.jpg,children_room
indoorCVPR_09/Images/pantry/pantry_145_11_flickr.jpg,pantry
indoorCVPR_09/Images/movietheater/movietheater_google_0040.jpg,movietheater
indoorCVPR_09/Images/auditorium/auditorium_back_30.jpg,auditorium
indoorCVPR_09/Images/garage/GarageInside1.jpg,garage
indoorCVPR_09/Images/library/763634302_e25f44402d.jpg,library
indoorCVPR_09/Images/lobby/lobby6.jpg,lobby
indoorCVPR_09/Images/nursery/enfant2.jpg,nursery
indoorCVPR_09/Images/subway/subway_0478.jpg,subway
indoorCVPR_09/Images/bar/bar_0056.jpg,bar
indoorCVPR_09/Images/church_inside/kirche_rueckansicht.jpg,church_inside
indoorCVPR_09/Images/gym/refurbished_gym_equipment.jpg,gym
indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0092.jpg,restaurant_kitchen
indoorCVPR_09/Images/closet/LargeWalkin.jpg,closet
indoorCVPR_09/Images/bowling/bowling_0145.jpg,bowling
indoorCVPR_09/Images/closet/JLH_deluxemaplea.jpg,closet
indoorCVPR_09/Images/bathroom/interior015.jpg,bathroom
indoorCVPR_09/Images/inside_bus/inside_bus_026.jpg,inside_bus
indoorCVPR_09/Images/deli/deli_34_20_flickr.jpg,deli
indoorCVPR_09/Images/garage/3_CAR_GARAGE_1_1_25782352_std.jpg,garage
indoorCVPR_09/Images/inside_subway/inside_subway_0269.jpg,inside_subway
indoorCVPR_09/Images/studiomusic/364906b0.jpg,studiomusic
indoorCVPR_09/Images/shoeshop/zapato_1.jpg,shoeshop
indoorCVPR_09/Images/florist/fleuriste_69.jpg,florist
indoorCVPR_09/Images/nursery/2008_08_05_abc_nursery.jpg,nursery
indoorCVPR_09/Images/bakery/boulangerie_04_12_altavista.jpg,bakery
indoorCVPR_09/Images/florist/floreria_03_18_flickr.jpg,florist
indoorCVPR_09/Images/library/207157437_14c21369e9.jpg,library
indoorCVPR_09/Images/classroom/classroom02.jpg,classroom
indoorCVPR_09/Images/bowling/bowling_0078.jpg,bowling
indoorCVPR_09/Images/stairscase/AT_04_03_2000_52_l.jpg,stairscase
